# Changed 332 packets in the network 192.168.0.1/24:
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0 time:0.0
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.2666 time:0.29326
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.9033 time:4.29363
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:7.0 time:7.7
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.3733 time:0.41063000000000005
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:1.0 time:1.1
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.4933 time:0.5426300000000001
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:0.0 time:0.0
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:0.5733 time:0.63063
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.6 time:0.6599999999999999
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:1.0 time:1.1
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.7333 time:0.80663
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:4.0166 time:4.41826
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.8266 time:0.90926
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:7.0 time:7.7
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:1.0 time:1.1
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:3.0 time:3.3
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.9333 time:1.02663
sip:192.168.0.11 dip192.168.0.21 port:53866 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:0.5 time:0.55
sip:192.168.0.12 dip192.168.0.21 port:37494 command:3 address:0.0 value:0.0 time:0.0
sip:192.168.0.11 dip192.168.0.12 port:53666 command:3 address:0.0 value:0.0001 time:0.00011
sip:192.168.0.12 dip192.168.0.11 port:51516 command:3 address:0.0 value:1.8 time:1.98
